userId,movieId,rating,timestamp
400,454,3.0,840205154
430,150,4.0,1172908407
416,165,4.0,841446621
88,104,0.5,1239764721
342,1947,4.0,945124963
195,1955,3.0,977750615
512,2028,3.5,1447465310
306,25,4.0,939721044
434,599,4.0,886374463
57,2122,1.0,907765461
353,592,2.5,1127823463
510,531,4.0,946892906
22,551,5.0,1131663387
102,594,5.0,957980883
468,2687,2.5,1296198436
253,1645,4.0,1215832049
47,236,4.0,832229068
268,1374,4.0,1314895330
479,1961,4.5,1409093598
396,780,4.0,838804157
380,6003,4.0,1151120520
495,253,3.0,846384274
504,2155,4.0,904377179
652,2133,5.0,1439586746
30,16,5.0,945115684
587,194,4.5,1112453946
405,85,4.0,1097698847
505,3035,4.0,1340404164
548,345,4.0,857406114
380,1374,4.0,950073603
132,5971,5.0,1284797310
77,163,3.0,1163286142
4,910,4.0,949919306
641,457,4.0,834636572
577,1485,4.0,1111551149
15,549,5.0,997938676
355,8665,3.5,1209553981
602,235,4.0,842357428
655,56715,4.0,1470072856
344,318,5.0,850727506
652,2268,4.0,1439493384
263,8337,3.5,1117846697
213,364,2.5,1462637652
595,272,5.0,965076996
524,2959,4.0,1256289304
259,288,2.0,949949305
562,1639,4.5,1167429244
245,1092,3.0,1011238606
382,261,5.0,1371773230
119,553,3.0,913047597
595,2085,3.0,965230233
574,193,1.0,1232809285
274,345,2.5,1074104302
649,509,5.0,834424985
420,828,4.0,892823039
534,161,5.0,973377686
580,1259,4.5,1155616832
220,804,3.0,970508839
72,924,4.0,1461784596
278,586,2.0,984560555
93,4995,4.0,1304992025
242,534,4.0,956683581
335,169,2.5,1232147376
463,2671,3.0,1049924846
622,4226,5.0,1424225047
596,1892,4.0,1138660016
292,223,4.0,1140049989
594,2268,3.0,938949190
263,2617,3.0,1117843755
496,422,3.0,843218375
380,196,2.0,950073791
165,2134,3.0,1111612190
520,4011,4.0,1146596085
269,1653,3.0,883223474
472,714,1.0,962170354
373,1961,4.0,939037615
428,85414,5.0,1304141215
457,2640,1.5,1471385284
433,527,5.0,1417930561
346,1921,4.0,1044651135
534,107,4.0,973376684
547,345,3.0,986695097
199,2788,4.5,1219266091
578,858,4.0,1418984467
134,2617,3.5,1361245986
564,175,1.0,974841802
388,1635,4.0,946621687
128,2080,5.0,1049690967
120,1961,5.0,1167420306
77,839,3.0,1163219390
306,1441,3.0,939719042
616,17,3.0,860572913
30,920,5.0,945114843
603,150,4.0,868355405
388,1909,3.0,946531693
279,586,3.0,838231729
93,25,3.5,1304992612
119,648,3.0,913048883
344,290,5.0,850724685
573,2087,4.0,946616527
56,2502,4.0,1467006343
165,2959,5.0,1111480653
519,8874,4.5,1468758890
358,1250,5.0,957535293
648,4011,4.0,1138478117
216,1262,4.5,1095792657
78,1265,2.0,1274050876
569,858,5.0,965070650
23,6620,3.5,1148777833
186,2959,4.5,1295459572
361,88,4.0,864051563
295,2011,4.0,1100131018
281,1262,4.5,1113684470
105,111,4.0,1085574450
312,2759,2.0,959933465
502,1213,4.0,861322516
75,3087,3.5,1143047896
23,2617,3.5,1166728248
183,608,5.0,983096777
285,866,3.0,965542566
243,177,3.0,1094227283
308,508,4.0,854376560
78,1407,4.5,1344469958
341,1272,3.5,1240055522
35,24,2.5,1174450075
90,866,4.0,875517953
42,1721,4.0,1473258371
311,489,2.5,1093022107
564,1833,4.0,974839108
220,2690,5.0,970508020
215,480,3.0,860561159
562,780,4.0,1167426626
482,2288,3.0,949292087
30,2268,5.0,1037583956
187,7451,5.0,1237162301
85,588,3.0,837506797
179,4226,4.0,1436670107
509,1649,4.0,940012724
311,1247,3.5,1062014746
402,2123,3.0,1462948541
585,2359,5.0,975363236
148,232,4.5,1059603866
652,140,4.0,1439584906
66,832,4.0,974599923
93,1968,3.5,1304992212
509,1249,4.0,978762250
88,377,3.0,1239763839
609,617,1.0,1029870119
257,1248,4.0,1338008487
237,329,2.5,1102009690
325,1371,3.5,1356316515
552,153,2.0,843322530
194,95,3.0,848098479
463,288,2.0,1051643535
584,829,1.0,1271760557
523,318,5.0,1202234699
243,1997,3.5,1094220179
147,608,5.0,1405202743
357,19,4.0,832768689
646,2011,5.0,953448148
32,231,5.0,834828108
587,1927,5.0,1112055433
200,4995,4.5,1437933666
509,2323,2.0,940012724
94,1252,3.5,1291781469
102,931,4.0,956600103
466,627,3.0,949377348
23,2019,4.0,1148669760
590,500,3.0,848677525
19,468,4.0,855194397
245,858,5.0,1011318713
230,8874,5.0,1424846990
472,2144,5.0,944321404
33,4488,2.0,1032679865
94,1265,2.0,1291780019
232,2288,5.0,955087039
242,926,5.0,956689000
359,26587,5.0,1339234126
19,160,4.0,855194718
15,260,5.0,997938437
525,480,3.0,1024928636
580,2787,3.0,1165292856
461,1777,3.0,1090908504
23,6641,2.5,1149868022
546,2294,5.0,1300579124
294,3033,4.0,1047072454
178,1262,5.0,1437422856
56,1259,4.0,1467003265
213,85414,4.0,1462634207
389,274,3.0,829492316
468,1965,3.0,1296198227
449,296,5.0,836908387
170,616,2.0,1220532233
382,11,5.0,1371773175
547,2759,3.5,1053173005
605,262,4.0,980197670
460,1266,4.0,1072836950
100,745,4.0,854194208
239,1713,3.0,991860829
306,11,4.0,939718559
119,1249,4.0,952581335
547,4523,3.0,1021196478
509,2640,3.0,978937593
545,2020,5.0,938567095
102,919,4.0,956590822
4,2791,5.0,949811490
442,364,4.5,1227967474
514,1103,4.0,853894074
396,500,3.0,834998552
390,507,3.0,867076294
503,912,4.0,1432366042
3,1378,4.0,1298861658
242,1791,3.0,956685619
602,85,5.0,842359533
77,223,4.5,1163004353
232,1213,4.0,955092479
24,81,4.0,849321769
64,329,4.0,843159770
654,110,4.5,1145390184
479,4886,4.0,1409093638
75,1265,3.5,1165607211
247,1370,4.0,953102260
101,315,2.0,1292402324
102,1931,4.0,956591762
452,2290,3.0,976422209
479,586,4.0,1409093577
388,608,5.0,946522591
385,165,4.0,836678991
577,1721,3.5,1111475437
410,527,0.5,1434057938
165,1777,3.5,1111482502
352,1278,4.0,1420521605
577,1955,4.5,1127368642
383,802,3.0,852806896
311,4203,3.5,1076968611
380,8665,4.0,1097088548
468,7090,3.0,1296197481
522,508,3.5,1391375657
380,587,2.0,949367653
189,1090,5.0,968094780
289,1717,0.5,1328935429
589,544,3.0,838903466
575,3088,5.0,1018057201
268,193,2.0,1314888553
342,300,4.0,945125169
290,2605,4.5,1389785717
454,293,5.0,1463382581
254,953,3.0,845158334
306,508,4.0,939721148
547,1090,4.0,974810188
557,1381,4.0,1285960548
69,597,4.5,1366831566
134,587,3.5,1361245754
505,364,2.5,1340406485
119,111,5.0,913047839
452,534,4.0,976420061
162,637,3.0,852792019
115,160,2.0,1107034459
537,509,5.0,879502878
150,153,3.0,1114306717
358,762,1.0,957534713
607,2355,4.0,1144790407
245,2359,5.0,1011238558
501,2028,4.5,1284182237
388,648,4.0,946520968
223,662,3.0,856532573
97,595,1.5,1460342687
57,350,2.0,907762795
472,2621,3.0,944062279
15,1689,4.5,1465880892
30,3019,3.0,945123497
294,3549,4.0,1047071274
514,1280,4.0,853894140
212,186,2.5,1218408337
408,903,4.0,933034637
187,1089,4.0,1228072453
561,223,5.0,1172696101
594,2759,4.0,938947494
433,3175,3.0,1417930931
487,595,4.0,832836276
313,595,4.0,1105354621
311,424,1.5,1062015313
177,164,4.0,907380964
195,3981,4.0,975415799
78,1721,4.0,1274050845
23,2321,5.0,1148669024
311,488,2.0,897414043
265,900,5.0,960060601
66,608,4.0,974599074
22,163,4.5,1131664404
108,231,2.0,843301990
15,2058,2.5,1166586203
111,5528,4.0,1097437328
510,25,1.0,944346953
262,4105,4.0,1433899283
574,1375,3.5,1232817066
647,527,5.0,947292940
598,440,4.0,1008571325
402,2791,3.5,1462946881
564,121,4.0,974832475
639,160,2.0,833991986
606,593,3.5,1380350020
629,597,4.0,841414272
427,3176,4.0,947369314
73,1639,3.5,1311319246
15,4723,3.5,1054449465
380,1544,3.0,949368459
607,1968,3.5,1113405964
644,527,5.0,944928937
537,531,3.0,879503350
534,457,4.0,973375708
105,1635,4.0,1085640504
382,17,4.0,1371773255
239,2502,3.0,991858207
119,266,4.0,913048721
86,232,4.0,848159826
654,1562,3.0,1145392721
260,590,4.0,1207887734
23,3176,5.0,1148672449
363,3034,3.0,942344923
68,778,2.5,1249807905
346,876,5.0,1044651484
291,2140,5.0,1111489498
306,1584,4.0,939720871
157,235,4.5,1291599967
77,8874,4.5,1163259824
423,216,1.0,1353690007
299,6440,4.0,1344186798
37,2028,4.0,981304316
605,3600,3.0,980175515
394,185,3.5,1298379917
145,231,5.0,845421636
407,806,2.0,962648467
550,338,4.0,942669183
587,8618,4.0,1284474221
213,1073,1.5,1462638225
115,318,5.0,1107034264
294,2013,2.0,1054068456
619,553,4.0,831923790
239,223,4.0,991857956
373,2144,3.0,939036707
516,253,4.0,844687118
219,2011,4.0,974477673
119,2779,2.0,952583136
21,1281,4.0,853850997
463,2058,3.0,1049922819
70,631,5.0,853954656
100,95,3.0,854193977
61,1907,4.0,1216487286
537,539,5.0,879520960
36,469,4.0,847058159
358,3033,2.0,957795164
130,8961,4.0,1138997373
554,2029,4.0,1012750499
154,107,4.0,850917436
472,1965,4.0,939049961
115,2001,3.5,1107034119
138,1584,3.5,1440379423
88,223,4.5,1239764512
79,2013,2.5,1182555959
73,147,4.5,1283940446
594,296,5.0,938949135
507,786,2.0,862091271
130,593,3.0,1138997735
61,6936,3.0,1216486831
75,1278,4.0,1165596933
130,592,3.5,1138998867
213,3489,1.5,1462638496
423,745,4.5,1353690436
561,1059,3.5,1172766557
653,3176,4.0,948159125
93,587,3.5,1304992164
73,16,4.0,1255508530
7,1073,3.0,851866744
624,553,3.5,1088933661
51,1968,4.0,974728763
409,231,4.0,828213115
148,172,2.5,1059504993
342,858,5.0,945123009
605,3549,4.0,980194141
505,1090,3.0,1340408908
605,1875,2.0,980176141
654,4638,3.0,1145393562
388,2728,5.0,946527026
86,345,5.0,848159719
423,1278,4.0,1353691348
243,480,2.5,1094220737
250,165,4.5,1469700664
67,17,4.0,854711772
536,289,3.0,829471721
294,2990,2.5,1054068510
251,4886,4.5,1476552471
582,377,4.0,1122167578
544,2959,4.5,1435785873
15,2990,3.5,1345398317
573,1641,4.0,946616487
607,153,3.0,1113319747
22,2011,3.5,1131723076
312,786,2.0,959931731
407,2291,5.0,962647054
312,1729,2.0,959937286
624,2640,3.0,1019124354
88,8665,4.0,1239767646
510,509,5.0,944346278
570,608,4.0,1475784300
159,380,3.0,1183519821
358,1954,5.0,957481835
159,2028,4.5,1183519880
387,1950,4.0,974681984
283,150,4.0,1114997929
363,1103,5.0,942345493
263,1584,3.5,1117841943
77,1584,1.5,1183920103
367,3981,4.0,977953490
354,11,5.0,846062456
5,1997,3.5,1163374593
559,671,4.0,883675605
463,2134,3.0,1051712099
358,2779,5.0,957480381
130,2294,3.0,1139000084
528,1257,3.5,1143758320
118,2034,3.0,951009097
414,1636,1.0,1039390106
472,345,4.0,962170023
102,2112,2.0,957894627
313,1597,5.0,1101033113
212,1721,2.5,1218403801
294,2671,3.0,1047071980
56,1954,4.0,1467004796
105,1246,1.5,1085573954
428,608,4.5,1304132319
4,2640,5.0,949810261
112,802,4.0,852720950
434,1252,5.0,886376095
607,16,3.5,1113319432
580,2395,4.0,1165900586
20,608,2.0,1238729789
311,1961,4.0,1077051422
228,1580,5.0,1449332499
452,350,2.0,976420328
164,1923,3.5,1179530384
311,4638,3.0,1076969010
285,235,5.0,965091971
119,2140,3.0,945993582
86,828,3.0,848161481
514,426,4.0,853894755
585,1267,4.0,975364896
623,7090,5.0,1225258041
502,648,3.0,861302126
380,6947,3.0,1069525141
520,2067,4.5,1142024843
608,2360,5.0,939361373
509,1051,3.0,939341677
159,1213,4.0,1183518786
380,318,4.0,1151120177
344,553,3.0,850727894
452,2022,3.0,1067732238
291,223,4.0,1111489245
232,2671,4.0,955090850
669,2395,4.0,1015829738
426,1645,4.5,1216014351
472,2171,4.0,994738489
373,260,4.0,939234909
328,1103,3.0,1147997579
253,780,3.5,1215831132
294,1584,3.5,1082753008
523,2161,4.0,1202235811
642,950,5.0,881526394
17,2023,4.0,1127469006
617,1883,3.0,944893755
578,1262,0.5,1418984409
136,780,4.0,1405977278
32,252,3.0,834828268
561,919,3.0,1172734905
85,110,5.0,837506903
23,3089,4.5,1148671881
388,423,3.0,946534602
452,539,4.0,976422297
193,2294,4.0,971215478
31,1378,4.0,1273542028
434,299,1.0,886374081
102,2001,2.0,957894807
351,858,5.0,975637170
183,1247,3.0,983096695
213,587,2.5,1462638380
544,1653,4.5,1435786492
240,17,4.0,1099263843
501,3114,5.0,1283137839
534,339,3.0,973374557
494,1259,5.0,1342748774
358,838,2.0,957480490
507,653,3.0,862091445
15,232,4.0,1033345227
462,539,3.0,1115312628
518,441,1.0,945364098
43,1883,3.0,974768903
556,454,5.0,842019988
636,260,3.0,855227294
257,260,3.5,1449941754
15,1092,2.5,1193436089
415,590,3.0,848984676
235,296,4.5,1112684715
519,104,4.0,1469927080
393,585,2.0,1058473252
661,527,4.5,1190266805
180,1073,5.0,945446652
534,648,4.0,973376030
86,539,3.0,848159249
389,168,4.0,829492316
30,1091,1.0,945295052
195,1073,3.0,975416496
191,318,5.0,839925587
64,110,4.0,843159967
519,111,4.0,1468758621
575,909,3.0,1018059066
624,5915,5.0,1087150869
435,1721,4.0,891508001
306,2011,3.0,940347358
564,234,4.0,974837728
582,2565,4.0,1122169677
357,272,4.0,832768808
431,236,3.0,1140455391
81,1913,3.0,1307178387
150,832,3.5,1113907497
358,3114,5.0,957479996
452,4488,3.0,1002938285
555,249,2.0,832091461
143,4886,3.0,1149648266
321,2395,4.0,939420207
647,593,5.0,947292570
515,4886,5.0,1286401644
518,788,4.0,945362022
493,934,3.0,954684761
19,451,3.0,855193700
200,1721,2.0,1438025229
532,110,3.5,1076971757
182,186,3.0,845746300
243,296,4.5,1094223766
212,8833,3.5,1260704639
151,590,3.0,847296584
514,509,5.0,853893788
22,3033,4.0,1131664474
408,1552,5.0,933111570
168,540,2.0,848879201
110,16,4.0,840100745
561,2105,4.5,1172694596
390,379,3.0,867076243
177,1690,3.0,907380203
664,1213,4.0,1343746780
30,11,4.0,948141296
564,169,1.0,974842687
358,2259,2.0,957479864
595,1966,4.0,965077828
468,8968,1.5,1296190242
294,592,3.0,1159991647
73,1407,4.0,1464751433
23,920,3.5,1148778793
75,592,1.0,1143047916
212,6947,3.0,1260704846
433,300,4.0,1417930730
461,1997,4.5,1090908436
384,1573,4.5,1153158219
355,778,4.5,1130105837
387,912,5.0,974682790
504,1875,3.0,904376978
382,8961,5.0,1371772672
15,2124,2.0,1033345050
177,423,5.0,907381178
320,296,4.5,1424366551
431,919,4.0,1165547737
547,2454,3.5,1199574689
530,1391,4.0,879014353
355,318,5.0,1130104447
85,203,3.0,837512599
193,296,3.0,971215907
452,3176,4.0,976419929
366,8961,5.0,1306283200
460,1961,3.0,1072837336
43,3525,3.0,974769561
28,913,4.0,938943150
533,1246,3.0,965318128
603,1396,4.0,868482484
97,1089,2.0,1460343721
102,1729,4.0,958248432
15,82,5.0,1044220302
514,1250,5.0,853894074
564,490,3.0,974844604
195,2453,3.0,975416589
33,4248,1.0,1032859254
355,4011,5.0,1231028613
547,186,3.0,1076209872
242,2028,5.0,956684214
664,115210,3.0,1441100872
646,2433,4.0,953447533
15,1968,4.0,1052897128
262,8874,5.0,1433899280
177,1499,1.0,907381218
254,919,4.0,845158313
514,595,3.0,853894894
15,1921,4.0,1052896819
250,318,5.0,1469697245
597,923,5.0,940709146
564,3112,5.0,974710675
652,1562,4.0,1439580116
357,745,5.0,832769127
310,1371,1.0,1414188053
516,593,5.0,844687044
358,3600,3.0,957481438
145,185,5.0,845421758
388,7090,4.0,1105855252
268,1262,4.5,1314911202
580,762,1.0,1167161140
605,429,3.0,980175794
433,104,3.0,1417930773
652,4929,4.0,1440272625
390,1429,4.0,867074292
141,4638,3.0,998014490
461,1051,2.0,1093224789
534,2687,5.0,973376883
505,707,3.0,1340415854
23,1499,1.5,1148720958
387,322,5.0,974674960
342,296,3.0,945123204
578,1259,4.0,1418984474
30,2267,4.0,945277094
289,1366,3.0,1328935666
292,587,4.0,1140051147
647,1267,4.0,947292373
15,160,0.5,1093028411
219,1093,3.0,974475075
388,1247,5.0,978158997
346,3114,3.5,1159128941
87,778,3.0,858623270
388,4564,3.5,1053316581
150,2001,3.0,1113906820
472,6003,5.0,1047765772
313,832,4.0,1105355172
23,1251,5.0,1148671642
73,145,3.0,1255596442
537,955,5.0,879502641
381,858,5.0,1018645753
509,296,5.0,939340096
222,901,5.0,960919866
461,1259,3.5,1091067185
62,2028,4.5,1451359280
367,223,3.5,1128633407
388,1717,2.0,946530990
646,2252,5.0,953447117
283,8665,3.0,1115175071
423,2109,4.0,1353700528
15,912,5.0,997938140
368,3175,3.0,962591805
33,562,4.0,1032859878
161,364,3.0,837629516
587,162,3.0,1112117935
161,145,3.0,837630800
559,380,5.0,903143885
545,1059,1.0,938568260
625,509,3.5,1452848603
653,1367,3.0,948161182
535,318,4.0,838630391
534,293,3.0,973374165
59,919,1.5,1144755833
70,88,3.0,853954814
212,315,3.0,1218955383
348,293,4.0,960838511
590,150,5.0,848677295
134,145,1.0,1361244182
73,4638,3.0,1255594496
501,4011,5.0,1283138081
647,923,5.0,947292545
465,1895,4.5,1170652934
496,150,4.0,834059753
22,2616,2.5,1131664710
580,160,1.5,1155484508
214,2000,3.0,946919060
48,5902,4.0,1317612908
518,616,4.0,945369201
479,318,5.0,1409004681
88,457,2.5,1239763731
525,858,5.0,1024929565
342,1396,4.0,945126150
42,648,4.0,1473258424
372,242,3.0,958004753
73,742,2.5,1470720372
242,1394,5.0,956688901
649,327,3.0,834425102
669,480,3.0,1015829160
30,2013,3.0,948167277
461,338,1.0,1091959697
616,608,4.0,860572959
601,8914,4.0,1270254595
606,778,5.0,1380350514
472,322,4.0,939072462
306,2067,4.0,940247120
4,2114,5.0,949918927
468,1688,2.5,1296190790
190,2575,5.0,975694030
524,303,3.0,1256285308
390,694,1.0,867073940
420,107,4.0,892822150
61,596,2.0,1216486577
461,104,3.5,1091958722
452,1620,3.0,976420677
461,708,1.5,1091049723
311,7916,3.5,1102465733
577,1090,3.5,1111474706
328,745,4.5,1147995987
659,55,3.0,842858683
284,802,4.0,853879034
481,4886,4.5,1437002227
292,260,4.5,1140051047
254,469,3.0,845158570
648,104,3.0,1138479600
587,1103,4.0,1112309250
262,4437,4.0,1433899444
254,914,3.0,845158378
306,2300,5.0,940001351
114,158,4.0,838365765
597,2009,3.0,940707300
605,146,4.0,980174717
522,1923,3.0,1391374781
412,2567,3.0,993088995
412,2539,1.0,993089351
80,616,4.0,844860085
466,260,5.0,944977176
575,261,4.0,1012605465
165,527,4.0,1120068294
380,2268,4.0,949374367
548,509,3.0,857405981
328,919,4.0,1147996597
73,2082,3.5,1282545301
205,2959,3.0,1442886871
43,3114,4.0,974768260
78,1580,2.5,1344469730
130,1370,3.5,1138999646
575,848,4.0,1012605150
585,480,3.0,975361581
92,318,5.0,848525624
135,104,3.0,844995987
580,673,1.0,1167162720
232,1278,5.0,955089859
139,1259,4.0,1066860889
646,2605,5.0,953447613
39,288,4.0,832523339
49,173,2.0,978040891
457,2133,3.0,1471385152
461,527,4.0,1091958434
128,1580,4.0,1049685213
105,440,3.0,1100533587
423,1374,4.0,1353700592
518,2005,5.0,945362514
279,252,2.0,838231842
224,154,4.0,828214011
187,609,3.5,1237164040
665,1954,4.0,992837174
133,1247,2.0,1416151683
338,318,4.0,841656206
285,1992,1.0,965089880
408,104,3.0,933115239
572,912,4.0,1436465688
555,318,5.0,832091005
500,62,3.5,1228946126
73,594,3.5,1255844780
523,1573,4.0,1202235284
452,2268,5.0,976419689
285,1257,4.0,965092032
447,17,3.0,832493040
43,2539,2.0,974769659
75,953,4.0,1143048735
353,1653,3.5,1157499173
293,435,3.0,1063997468
66,1580,3.0,974600572
134,708,4.0,1361246034
311,2322,3.5,1062014210
463,4478,4.0,1051711789
347,1721,4.0,1462999830
535,454,4.0,838630807
607,2058,4.0,1113406657
119,1372,2.0,952583400
570,104,3.5,1475806221
182,238,4.0,845745792
423,2023,4.0,1353700541
525,903,4.0,1024929257
466,246,5.0,945139311
371,2959,4.0,1462735589
597,588,5.0,940708456
509,851,3.0,939341273
108,339,3.0,843302111
664,180,3.0,1393890990
119,1777,2.0,913048883
652,2029,5.0,1439586255
537,1374,5.0,879502660
423,180,3.5,1353700713
428,1968,5.0,1304134842
615,86835,1.5,1473015329
234,4247,2.0,1213812184
95,266,5.0,1016317396
311,480,4.5,1062015991
163,1370,1.5,1390776630
442,1923,5.0,1227920217
564,1623,2.0,974709779
407,4226,5.0,985451994
303,778,4.0,1299489683
235,1777,4.0,1111558040
648,8873,4.0,1138478695
452,2294,3.0,976426015
597,1653,3.0,940707300
130,2728,4.0,1138998727
468,914,3.0,1296197426
30,954,4.0,945115133
391,497,4.0,891533092
70,802,5.0,853954577
584,1580,4.0,1276156765
520,593,4.5,1142029975
497,3019,2.0,942293244
357,231,4.0,832768596
19,1091,3.0,855194052
121,95,4.0,833058545
366,8874,4.0,1306283227
434,25,5.0,886372794
564,2133,4.0,974837167
468,953,3.5,1296193401
355,1090,4.0,1130104400
467,2062,3.0,939064124
496,22,5.0,834060753
30,2640,4.0,948167578
564,422,5.0,974844711
119,260,5.0,913052591
574,1213,4.5,1232810580
585,838,4.0,975363236
457,2122,2.5,1471385255
15,8366,2.5,1088621517
447,6,3.0,832493230
375,231,1.0,845491869
407,8966,4.0,1123191731
102,926,5.0,956591655
381,914,4.0,1018646199
214,111,5.0,978418166
254,146,4.0,845158616
90,1552,4.0,875517306
461,440,2.5,1091958585
527,608,3.5,1281233281
15,2019,4.5,1134521638
546,2617,5.0,1301167086
480,1717,3.5,1339455501
165,1573,3.5,1111482648
73,1259,3.5,1280749968
384,653,1.5,1153149587
151,173,1.0,847296918
177,608,5.0,907380653
564,1410,3.0,974838288
151,377,5.0,847296775
363,1023,4.0,942344685
496,318,5.0,843218287
353,6537,3.0,1140388945
358,111,5.0,957535373
213,455,1.5,1462639665
595,1266,2.0,965077926
493,1541,4.0,954685631
481,4226,4.0,1437002166
305,1267,4.0,947402109
292,628,3.5,1140049661
150,786,2.5,1113907499
593,20,4.0,840996449
416,445,1.0,841447518
43,1997,5.0,974770536
145,153,5.0,845421597
518,786,3.0,945368237
468,1499,1.5,1296190775
590,527,4.0,848677567
312,2124,4.0,959933947
346,504,4.0,1044651233
665,2142,3.0,992909251
560,1722,3.5,1452848668
458,527,4.0,1365115671
59,858,5.0,1144756296
279,185,3.0,838231354
472,348,3.0,939072217
262,588,2.0,1433900952
539,2019,3.0,956159456
476,2959,5.0,971879215
210,16,2.5,1070591352
614,527,3.0,1003253994
354,594,3.0,846062554
496,207,4.0,834060874
536,266,3.0,829471720
546,1586,3.0,1300579239
659,144,3.0,835642346
117,4564,4.5,1320637425
534,631,4.0,973376946
525,788,3.0,1024929440
161,539,3.0,837629615
292,2114,4.0,1140049910
481,4638,2.0,1437002473
262,231,2.5,1433900989
587,778,4.0,1118421322
212,104,3.0,1218404119
651,2671,3.0,945029904
344,593,5.0,850728432
400,586,4.0,840205237
596,6537,2.5,1138658858
397,6283,4.0,1268905068
333,2501,4.0,1441197894
102,342,4.0,957896110
96,926,5.0,1223256572
79,588,2.5,1182994717
317,590,3.0,847633374
471,6537,3.5,1239660796
378,8961,0.5,1443625460
647,1394,4.0,947293332
619,172,3.0,831923875
318,1391,1.0,862902980
41,262,4.5,1093888245
274,608,5.0,1074105023
201,235,1.0,1110421168
43,2978,2.0,974770180
61,1059,3.0,1216486917
55,260,5.0,855927131
254,466,3.0,845157552
57,921,4.0,907764874
595,262,5.0,965078078
177,172,4.0,907380321
551,553,3.0,843274199
553,8665,4.0,1423009841
184,431,4.0,833524992
466,500,4.0,945317187
380,180,3.0,949367730
396,553,4.0,843048926
214,509,4.0,978382183
426,3114,3.0,1312723229
599,150,1.5,1329892590
23,653,2.5,1148669090
587,1251,3.5,1111370759
432,150,4.5,1271227581
268,500,3.0,1314894198
577,4886,5.0,1111477112
43,588,3.0,974768798
168,440,4.0,848866730
654,104,4.5,1145389608
49,524,3.0,978039301
239,2144,4.0,991858291
32,440,4.0,834828302
213,2018,1.0,1462639012
198,4886,4.5,1068823236
263,168,3.0,1117844263
649,500,3.0,834425091
355,457,3.0,1130104827
564,288,3.0,974839143
457,1921,3.5,1471578878
521,2959,4.0,1370072723
575,596,4.0,1012606799
213,379,3.0,1462640338
154,85,4.0,850917507
294,1023,3.5,1124151130
361,260,5.0,864051071
380,4011,4.0,994637811
654,105,4.0,1145392423
232,2312,4.0,955093785
529,926,5.0,960086287
388,832,4.0,946534351
7,345,3.0,851867621
213,8965,3.0,1462638505
598,2959,5.0,1008570538
242,150,5.0,956683697
505,1254,3.0,1340408942
535,104,3.0,838640301
547,4011,0.5,1182395132
407,73,5.0,962646804
257,111,5.0,1338008367
80,93,1.0,844860173
472,69,4.5,1075915788
472,155,3.0,974245114
439,2642,1.0,1041114715
294,650,3.5,1119924948
19,965,4.0,855192061
125,1721,4.0,1269733430
393,2453,1.5,1058472672
19,2019,3.0,855192254
480,85414,3.5,1339284814
531,590,2.0,1240402243
564,680,4.0,974715570
596,7445,3.0,1139307832
66,110,4.0,974600526
4,1961,5.0,949918743
157,1991,3.0,1291598335
509,2023,3.0,939325726
373,1246,4.0,939038451
482,2617,4.0,949292302
466,848,4.0,945317247
419,8961,4.5,1110050125
624,492,4.0,1019127800
580,708,2.5,1156128944
452,903,4.0,989110975
559,953,5.0,903143418
193,3063,5.0,971216432
50,454,3.0,847412628
230,2395,5.0,1424847141
452,1653,2.0,976423835
612,223,2.5,1455642746
575,1250,3.0,1012599046
220,3176,4.0,970499826
430,110,4.0,1172908379
230,293,5.0,1424846921
565,480,4.0,954601950
94,1721,4.5,1291779614
480,1641,5.0,1272668785
194,158,3.0,848098576
460,950,5.0,1072837419
256,14,4.0,851862320
92,110,5.0,848525661
558,3112,5.0,965433965
355,1092,4.0,1130105868
192,457,4.0,843633696
550,480,4.0,942669034
551,426,3.0,843274666
523,1265,5.0,1202234892
292,4995,4.0,1161558010
547,4587,1.0,1022678444
616,802,4.0,860573029
509,144,4.0,939329728
370,1375,4.5,1096496921
30,6,4.0,945276746
656,900,5.0,986242635
126,500,4.0,833287015
220,539,2.0,970508429
609,4271,1.0,1029869813
104,5956,4.0,1446674021
608,1957,3.0,939361316
518,2310,5.0,945444137
496,457,5.0,834059873
3,247,3.5,1298861637
667,25,2.0,847271463
306,16,4.0,939722228
472,551,5.0,958950245
30,2577,3.0,986009301
87,62,1.0,858623186
285,377,3.0,965091478
99,923,4.0,938587817
175,2907,3.0,1052835680
303,2054,3.0,1299489500
418,648,3.5,1132178198
195,910,5.0,976287996
461,628,3.0,1090907272
585,2289,4.0,974607516
624,2105,4.0,1019124493
514,1125,3.0,854116100
362,8961,4.5,1218724089
546,216,5.0,1303006754
119,1687,3.0,913232894
662,150,4.0,839022109
303,1721,3.0,1299449761
358,1485,4.0,957480666
285,1665,3.0,965092894
262,778,3.5,1433900818
73,2164,1.0,1255589018
118,2054,4.0,951009148
95,198,4.0,1016317489
311,586,3.0,898008136
212,673,2.5,1253930188
671,1641,4.0,1063503954
575,3093,2.0,1012594600
614,1252,5.0,1003253874
213,5528,1.5,1462639038
594,527,5.0,938962048
105,1586,2.0,1086274021
95,1985,2.0,1019023463
111,300,3.5,1097432375
480,158,4.5,1339455084
345,910,4.0,1107044114
607,2791,3.5,1118246486
208,16,4.0,1402255126
650,694,4.0,844884074
299,3083,5.0,1344184571
457,185,1.5,1471385505
